6,2.24696,-36.6922,,-36.2922,,-36.1922,,-36.0922,,-35.6922,,-36.6922,,-36.2922,,-36.1922,,-36.0922,,-35.6922,,-36.6922,,-36.2922,,-36.1922,,-36.0922,,-35.6922,,-36.6922,,-36.2922,,-36.1922,,-36.0922,,-35.6922
7,2.24696,-36.6922,,-36.2922,,-36.1922,,-36.0922,,-35.6922,,-34.487,,-34.087,,-33.987,,-33.887,,-33.487,,-36.6922,,-36.2922,,-36.1922,,-36.0922,,-35.6922,,-34.487,,-34.087,,-33.987,,-33.887,,-33.487
8,2.24696,-33.611,,-33.211,,-33.111,,-33.011,,-32.611,,-28.611,,-28.211,,-28.111,,-28.011,,-27.611,,-33.611,,-33.211,,-33.111,,-33.011,,-32.611,,-29.161,,-28.761,,-28.661,,-28.561,,-28.161
9,2.24696,-27.548,,-27.148,,-27.048,,-26.948,,-26.548,,-24.998,,-24.598,,-24.498,,-24.398,,-23.998,,-24.498,,-24.098,,-23.998,,-23.898,,-23.498,,-22.798,,-22.398,,-22.298,,-22.198,,-21.798
10,2.24696,-21.612,,-21.212,,-21.112,,-21.012,,-20.612,,-16.912,,-16.512,,-16.412,,-16.312,,-15.912,,-21.912,,-21.512,,-21.412,,-21.312,,-20.912,,-16.912,,-16.512,,-16.412,,-16.312,,-15.912
11,2.24696,-16.126,,-15.726,,-15.626,,-15.526,,-15.126,,-11.176,,-10.776,,-10.676,,-10.576,,-10.176,,-16.176,,-15.776,,-15.676,,-15.576,,-15.176,,-11.176,,-10.776,,-10.676,,-10.576,,-10.176
12,2.24696,-36.6922,,-36.2922,,-36.1922,,-36.0922,,-35.6922,,-36.6922,,-36.2922,,-36.1922,,-36.0922,,-35.6922,,-36.6922,,-36.2922,,-36.1922,,-36.0922,,-35.6922,,-36.6922,,-36.2922,,-36.1922,,-36.0922,,-35.6922
13,2.24696,-36.6922,,-36.2922,,-36.1922,,-36.0922,,-35.6922,,-34.487,,-34.087,,-33.987,,-33.887,,-33.487,,-36.6922,,-36.2922,,-36.1922,,-36.0922,,-35.6922,,-34.987,,-34.587,,-34.487,,-34.387,,-33.987
14,2.24696,-33.611,,-33.211,,-33.111,,-33.011,,-32.611,,-28.611,,-28.211,,-28.111,,-28.011,,-27.611,,-33.611,,-33.211,,-33.111,,-33.011,,-32.611,,-29.111,,-28.711,,-28.611,,-28.511,,-28.111
15,2.24696,-27.748,,-27.348,,-27.248,,-27.148,,-26.748,,-22.748,,-22.348,,-22.248,,-22.148,,-21.748,,-27.748,,-27.348,,-27.248,,-27.148,,-26.748,,-23.298,,-22.898,,-22.798,,-22.698,,-22.298
