 1.000000	 0.000000
 0.988375	-2.935325
 1.088553	 6.539151
 1.046548	-1.280751
 0.976754	 0.720215
 0.965139	 4.470066
 1.023265	-0.665298
 0.988375	 3.641129
 1.023265	-0.665298
 1.000000	 0.000000
 0.934707	-1.395554
 1.000000	 0.000000
 0.834529	-5.780206
 0.976754	 0.720215
 0.953529	 1.501059
 0.988375	 3.641129
 1.030449	 5.472654
 1.011630	 9.298726
 1.291536	447.858617
 1.208759	376.114447
 1.034905	-4.119347
 0.976754	14.029605
 1.149476	16.030791
 0.934707	-1.395554
